ID;ID_etude;couche_materiel;UA;carre;numero;auteur;support;technotypo;mp;taxon;traces_anthrop;faune_brulee
K25-sn;7988;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;7989;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;7990;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;7991;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;7992;12;UA 4b;K25;sn;SyR;;;;2;1;
K25-sn;7993;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;7994;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;7995;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;7996;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;7997;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;7998;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;7999;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8000;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8001;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8002;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8003;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8004;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8005;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8006;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8007;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8008;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8009;12;UA 4b;K25;sn;SyR;;;;2;1;
K25-sn;8010;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8011;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8012;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8013;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8014;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8015;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8016;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8017;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8018;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8019;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8020;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8021;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8022;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8023;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8024;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8025;12;UA 4b;K25;sn;SyR;;;;MAM;1;N
K25-sn;8026;12;UA 4b;K25;sn;SyR;;;;2;1;N
K25-sn;8027;12;UA 4b;K25;sn;SyR;;;;2;1;NG
K25-sn;8028;12;UA 4b;K25;sn;SyR;;;;RANG;1;N
K25-sn;8029;12;UA 4b;K25;sn;SyR;;;;12;;
K25-sn;8030;12;UA 4b;K25;sn;SyR;;;;2;1;
K25-sn;8031;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8032;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8033;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8034;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8035;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8036;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8037;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8038;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8039;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8040;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8041;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8042;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8043;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8044;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8045;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8046;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8047;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8048;12;UA 4b;K25;sn;SyR/JMP;;;;RANG;1;
K25-sn;8049;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8050;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8051;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8052;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8053;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8054;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8055;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8056;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8057;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8058;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8059;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8060;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8061;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8062;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8063;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8064;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8065;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8066;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8067;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8068;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8069;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8070;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8071;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8072;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8073;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8074;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8075;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8076;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8077;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8078;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8079;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8080;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8081;12;UA 4b;K25;sn;SyR;;;;MAM;;
K25-sn;8082;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8083;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8084;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8085;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8086;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8087;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8088;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8089;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8090;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8091;12;UA 4b;K25;sn;SyR;;;;23;;
K25-sn;8092;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8093;12;UA 4b;K25;sn;SyR;;;;CERF;1;
K25-sn;8094;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8095;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8096;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8097;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8098;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8099;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8100;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8101;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8102;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8103;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8104;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8105;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8106;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8107;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8108;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8109;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8110;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8111;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8112;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8113;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8114;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8115;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8116;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8117;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8118;12;UA 4b;K25;sn;SyR;;;;2;1;
K25-sn;8119;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8120;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8121;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8122;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8123;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8124;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8125;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8126;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8127;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8128;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8129;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8130;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8131;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8132;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8133;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8134;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8135;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8136;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8137;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8138;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8139;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8140;12;UA 4b;K25;sn;SyR;;;;2;1;
K25-sn;8141;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8142;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8143;12;UA 4b;K25;sn;SyR;;;;CERF;1;
K25-sn;8144;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8145;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8146;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8147;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8148;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8149;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8150;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8151;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8152;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8153;12;UA 4b;K25;sn;SyR;;;;4;;
K25-sn;8154;12;UA 4b;K25;sn;SyR;;;;4;;
K25-sn;8155;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8156;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8157;12;UA 4b;K25;sn;SyR;;;;4;;
K25-sn;8158;12;UA 4b;K25;sn;SyR;;;;BB;1;
?-sn;8159;12;UA 4b;?;sn;SyR;;;;RANG;;
J25-sn;8160;12;UA 4b;J25;sn;SyR;;;;RANG;;
?-sn;8161;12;UA 4b;?;sn;SyR;;;;RANG;;
K26-sn;8162;12;UA 4b;K26;sn;SyR;;;;2;1;
K26-sn;8163;12;UA 4b;K26;sn;SyR;;;;2;;
K26-sn;8164;12;UA 4b;K26;sn;SyR;;;;2;;
K26-sn;8165;12;UA 4b;K26;sn;SyR;;;;2;1;
K26-sn;8166;12;UA 4b;K26;sn;SyR;;;;2;;
K26-sn;8167;12;UA 4b;K26;sn;SyR;;;;2;;
K26-sn;8168;12;UA 4b;K26;sn;SyR;;;;2;;
K26-sn;8169;12;UA 4b;K26;sn;SyR;;;;2;;
K26-sn;8170;12;UA 4b;K26;sn;SyR;;;;2;;
K26-sn;8171;12;UA 4b;K26;sn;SyR;;;;2;;
K26-sn;8172;12;UA 4b;K26;sn;SyR;;;;2;1;
K26-sn;8173;12;UA 4b;K26;sn;SyR;;;;2;;
K26-sn;8174;12;UA 4b;K26;sn;SyR;;;;2;1;NG
K26-sn;8175;12;UA 4b;K26;sn;SyR;;;;2;1;MN
K26-sn;8176;12;UA 4b;K26;sn;SyR;;;;MAM;1;NG
K26-sn;8177;12;UA 4b;K26;sn;SyR;;;;MAM;1;N
K26-sn;8178;12;UA 4b;K26;sn;SyR;;;;MAM;1;NG
K26-sn;8179;12;UA 4b;K26;sn;SyR;;;;MAM;1;NG
K26-sn;8180;12;UA 4b;K26;sn;SyR;;;;MAM;1;NG
K26-sn;8181;12;UA 4b;K26;sn;SyR;;;;RANG;;
K26-sn;8182;12;UA 4b;K26;sn;SyR;;;;RANG;1;
K26-sn;8183;12;UA 4b;K26;sn;SyR;;;;RANG;;
K26-sn;8184;12;UA 4b;K26;sn;SyR;;;;RANG;;
K26-sn;8185;12;UA 4b;K26;sn;SyR;;;;RANG;;
K26-sn;8186;12;UA 4b;K26;sn;SyR;;;;RANG;;
K26-sn;8187;12;UA 4b;K26;sn;SyR;;;;RANG;;
K26-sn;8188;12;UA 4b;K26;sn;SyR;;;;2;1;
K26-sn;8189;12;UA 4b;K26;sn;SyR;;;;RANG;;
K26-sn;8190;12;UA 4b;K26;sn;SyR;;;;RANG;1;
K26-sn;8191;12;UA 4b;K26;sn;SyR;;;;RANG;;
K26-sn;8192;12;UA 4b;K26;sn;SyR;;;;RANG;1;
K26-sn;8193;12;UA 4b;K26;sn;SyR;;;;CHAMOIS;1;
K26-sn;8194;12;UA 4b;K26;sn;SyR;;;;CAB;1;
K25-sn;8195;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8196;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8197;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8198;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8199;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8200;12;UA 4b;K25;sn;SyR;;;;23;;
K25-sn;8201;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8202;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8203;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8204;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8205;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8206;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8207;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8208;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8209;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8210;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8211;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8212;12;UA 4b;K25;sn;SyR;;;;12;;
K25-sn;8213;12;UA 4b;K25;sn;SyR;;;;12;;
K25-sn;8214;12;UA 4b;K25;sn;SyR;;;;12;;
K25-sn;8215;12;UA 4b;K25;sn;SyR;;;;MAM;;
K25-sn;8216;12;UA 4b;K25;sn;SyR;;;;MAM;;
K25-sn;8217;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8218;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8219;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8220;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8221;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8222;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8223;12;UA 4b;K25;sn;SyR;;;;RANG;1;
K25-sn;8224;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8225;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8226;12;UA 4b;K25;sn;SyR;;;;RANG;;
K25-sn;8227;12;UA 4b;K25;sn;SyR;;;;2;;
K25-sn;8228;12;UA 4b;K25;sn;SyR;;;;MAM;;
?-sn;8229;12;UA 4b;?;sn;SyR;;;;CERF;1;
H26-sn;8230;12;UA 4b;H26;sn;SyR;;;;RANG;;
H26-sn;8231;12;UA 4b;H26;sn;SyR;;;;RANG;;
H26-sn;8232;12;UA 4b;H26;sn;SyR;;;;RANG;;
H26-sn;8233;12;UA 4b;H26;sn;SyR;;;;RANG;;
H26-sn;8234;12;UA 4b;H26;sn;SyR;;;;RANG;;
K24-sn;8235;12;UA 4b;K24;sn;SyR;;;;2;;
K24-sn;8236;12;UA 4b;K24;sn;SyR;;;;2;;
K24-sn;8237;12;UA 4b;K24;sn;SyR;;;;2;;
K24-sn;8238;12;UA 4b;K24;sn;SyR;;;;2;;
K24-sn;8239;12;UA 4b;K24;sn;SyR;;;;2;;
K24-sn;8240;12;UA 4b;K24;sn;SyR;;;;2;;
K24-sn;8241;12;UA 4b;K24;sn;SyR;;;;2;;
K24-sn;8242;12;UA 4b;K24;sn;SyR;;;;RANG;;
I26-sn;8243;12;UA 4b;I26;sn;SyR;;;;RANG;1;
I26-sn;8244;12;UA 4b;I26;sn;SyR;;;;RANG;;
K24-sn;8245;12;UA 4b;K24;sn;SyR;;;;RANG;;
K24-sn;8246;12;UA 4b;K24;sn;SyR;;;;RANG;;
K24-sn;8247;12;UA 4b;K24;sn;SyR;;;;RANG;;
K24-sn;8248;12;UA 4b;K24;sn;SyR;;;;RANG;;
K24-sn;8249;12;UA 4b;K24;sn;SyR;;;;2;;
K24-sn;8250;12;UA 4b;K24;sn;SyR;;;;RANG;;
K24-sn;8251;12;UA 4b;K24;sn;SyR;;;;RANG;;
K24-sn;8252;12;UA 4b;K24;sn;SyR;;;;RANG;1;
K24-sn;8253;12;UA 4b;K24;sn;SyR;;;;RANG;1;
K22-sn;8254;12;UA 4b;K22;sn;SyR;;;;RANG;;
K24-sn;8255;12;UA 4b;K24;sn;SyR;;;;RANG;;
K22-sn;8256;12;UA 4b;K22;sn;SyR;;;;RANG;;
J25-sn;8257;12;UA 4b;J25;sn;SyR;;;;MAM;;
J25-sn;8258;12;UA 4b;J25;sn;SyR;;;;MAM;;
J25-sn;8259;12;UA 4b;J25;sn;SyR;;;;2;;
J25-sn;8260;12;UA 4b;J25;sn;SyR;;;;2;;
J25-sn;8261;12;UA 4b;J25;sn;SyR;;;;2;;
J25-sn;8262;12;UA 4b;J25;sn;SyR;;;;2;;
J25-sn;8263;12;UA 4b;J25;sn;SyR;;;;2;;
J25-sn;8264;12;UA 4b;J25;sn;SyR;;;;2;;
J25-sn;8265;12;UA 4b;J25;sn;SyR;;;;2;;
J25-sn;8266;12;UA 4b;J25;sn;SyR;;;;MAM;;
J25-sn;8267;12;UA 4b;J25;sn;SyR;;;;4;1;
J25-sn;8268;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8269;12;UA 4b;J25;sn;SyR;;;;2;;
J25-sn;8270;12;UA 4b;J25;sn;SyR;;;;MAM;;
J25-sn;8271;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8272;12;UA 4b;J25;sn;SyR;;;;RANG;1;
J25-sn;8273;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8274;12;UA 4b;J25;sn;SyR;;;;2;;
J25-sn;8275;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8276;12;UA 4b;J25;sn;SyR;;;;2;;
J25-sn;8277;12;UA 4b;J25;sn;SyR;;;;RANG;1;
J25-sn;8278;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8279;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8280;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8281;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8282;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8283;12;UA 4b;J25;sn;SyR;;;;2;;
J25-sn;8284;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8285;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8286;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8287;12;UA 4b;J25;sn;SyR;;;;MAM;;
J25-sn;8288;12;UA 4b;J25;sn;SyR;;;;2;;
J25-sn;8289;12;UA 4b;J25;sn;SyR;;;;2;;
J25-sn;8290;12;UA 4b;J25;sn;SyR;;;;2;;
J25-sn;8291;12;UA 4b;J25;sn;SyR;;;;2;;
J25-sn;8292;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8293;12;UA 4b;J25;sn;SyR;;;;RANG;1;
J25-sn;8294;12;UA 4b;J25;sn;SyR;;;;2;;
?-sn;8295;12;UA 4b;?;sn;SyR;;;;2;;
?-sn;8296;12;UA 4b;?;sn;SyR;;;;RANG;;
J25-sn;8297;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8298;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8299;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8300;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8301;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8302;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8303;12;UA 4b;J25;sn;SyR;;;;RANG;;
?-sn;8304;12;UA 4b;?;sn;SyR;;;;RANG;;
?-sn;8305;12;UA 4b;?;sn;SyR;;;;2;1;
J25-sn;8306;12;UA 4b;J25;sn;SyR;;;;RANG;1;
?-sn;8307;12;UA 4b;?;sn;SyR;;;;RANG;;
?-sn;8308;12;UA 4b;?;sn;SyR;;;;RANG;;
J25-sn;8309;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8310;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8311;12;UA 4b;J25;sn;SyR;;;;RANG;;
?-sn;8312;12;UA 4b;?;sn;SyR;;;;RANG;;
J25-sn;8313;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8314;12;UA 4b;J25;sn;SyR;;;;RANG;;
J25-sn;8315;12;UA 4b;J25;sn;SyR;;;;RANG;;
?-sn;8316;12;UA 4b;?;sn;SyR;;;;CERF;;
?-sn;8317;12;UA 4b;?;sn;SyR;;;;MAM;1;N
?-sn;8318;12;UA 4b;?;sn;SyR;;;;2;;
K22-sn;8319;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8320;12;UA 4b;K22;sn;SyR;;;;RANG;;
K22-sn;8321;12;UA 4b;K22;sn;SyR;;;;MAM;;
?-sn;8322;12;UA 4b;?;sn;SyR;;;;2;;
?-sn;8323;12;UA 4b;?;sn;SyR;;;;2;;
?-sn;8324;12;UA 4b;?;sn;SyR;;;;MAM;;
?-sn;8325;12;UA 4b;?;sn;SyR;;;;MAM;;
?-sn;8326;12;UA 4b;?;sn;SyR;;;;MAM;;
?-sn;8327;12;UA 4b;?;sn;SyR;;;;MAM;;
?-sn;8328;12;UA 4b;?;sn;SyR;;;;MAM;;
?-sn;8329;12;UA 4b;?;sn;SyR;;;;MAM;;
?-sn;8330;12;UA 4b;?;sn;SyR;;;;MAM;;
?-sn;8331;12;UA 4b;?;sn;SyR;;;;MAM;;
K22-sn;8332;12;UA 4b;K22;sn;SyR;;;;RANG;1;
K22-sn;8333;12;UA 4b;K22;sn;SyR;;;;2;1;
K22-sn;8334;12;UA 4b;K22;sn;SyR;;;;2;1;
K22-sn;8335;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8336;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8337;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8338;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8339;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8340;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8341;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8342;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8343;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8344;12;UA 4b;K22;sn;SyR;;;;2;1;
K22-sn;8345;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8346;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8347;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8348;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8349;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8350;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8351;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8352;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8353;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8354;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8355;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8356;12;UA 4b;K22;sn;SyR;;;;MAM;;
K22-sn;8357;12;UA 4b;K22;sn;SyR;;;;MAM;;
K22-sn;8358;12;UA 4b;K22;sn;SyR;;;;MAM;;
K22-sn;8359;12;UA 4b;K22;sn;SyR;;;;MAM;;
K22-sn;8360;12;UA 4b;K22;sn;SyR;;;;MAM;;
K22-sn;8361;12;UA 4b;K22;sn;SyR;;;;MAM;;
K22-sn;8362;12;UA 4b;K22;sn;SyR;;;;MAM;1;
K22-sn;8363;12;UA 4b;K22;sn;SyR;;;;MAM;;
K22-sn;8364;12;UA 4b;K22;sn;SyR;;;;MAM;;
K22-sn;8365;12;UA 4b;K22;sn;SyR;;;;MAM;;
K22-sn;8366;12;UA 4b;K22;sn;SyR;;;;MAM;;
K22-sn;8367;12;UA 4b;K22;sn;SyR;;;;MAM;;
K22-sn;8368;12;UA 4b;K22;sn;SyR;;;;MAM;;
K22-sn;8369;12;UA 4b;K22;sn;SyR;;;;MAM;;
K22-sn;8370;12;UA 4b;K22;sn;SyR;;;;MAM;;
K22-sn;8371;12;UA 4b;K22;sn;SyR;;;;MAM;;
K22-sn;8372;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8373;12;UA 4b;K22;sn;SyR;;;;2;1;
K22-sn;8374;12;UA 4b;K22;sn;SyR;;;;34;;
K22-sn;8375;12;UA 4b;K22;sn;SyR;;;;4;;
K22-sn;8376;12;UA 4b;K22;sn;SyR;;;;4;;
K22-sn;8377;12;UA 4b;K22;sn;SyR;;;;4;;
K22-sn;8378;12;UA 4b;K22;sn;SyR;;;;4;;
K22-sn;8379;12;UA 4b;K22;sn;SyR;;;;4;;
K22-sn;8380;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8381;12;UA 4b;K22;sn;SyR;;;;2;;
K22-sn;8382;12;UA 4b;K22;sn;SyR;;;;2;;
